date;prod_id;prod_name;prod_name_long;prod_brand;category;subcategory;tags; Name ;Category;prod_icon; prod_source ;source_type;;
20190609;7,70E+12;Pasta Tornillos Verduras Doria ;Pasta Tornillos Verduras Doria x 250 g.;DORIA;Supermercado;Despensa;Pastas; Pasta Tornillos Verduras Doria x 250 g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Pasta Tornillos Verduras Doria ;Pasta Tornillos Verduras Doria x 500 g.;DORIA;Supermercado;Despensa;Pastas; Pasta Tornillos Verduras Doria x 500 g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Pasta Vermicelli Conzazoni ;Pasta Vermicelli Conzazoni x 500g;CONZAZONI;Supermercado;Despensa;Pastas; Pasta Vermicelli Conzazoni x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Pastas Monticello penne rigate ;Pastas Monticello penne rigate x 500 g.;MONTICELLO;Supermercado;Despensa;Pastas; Pastas Monticello penne rigate x 500 g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,81E+12;Penne Cuisine & co lisce ;Penne Cuisine & co lisce x 500 g;"CUISINE&CO;";Supermercado;Despensa;Pastas; Penne Cuisine & co lisce x 500 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Pennete R.Integral Barilla ;Pennete R.Integral Barilla x 500g;BARILLA;Supermercado;Despensa;Pastas; Pennete R.Integral Barilla x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,81E+12;Penne Cuisine & co lisce ;Penne Cuisine & co lisce x 500 g;CUISINE&CO;Supermercado;Despensa;Pastas; Penne Cuisine & co lisce x 500 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Bavette Barilla ;Bavette Barilla x 500g;BARILLA;Supermercado;Despensa;Pastas; Bavette Barilla x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Rigatoni Barilla ;Rigatoni Barilla x 500g;BARILLA;Supermercado;Despensa;Pastas; Rigatoni Barilla x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Spaghetti Barilla N5 ;Spaghetti Barilla N5 x 500g;BARILLA;Supermercado;Despensa;Pastas; Spaghetti Barilla N5 x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,81E+12;Spaghetti Cuisine & co ;Spaghetti Cuisine & co x 500 g;CUISINE&CO;Supermercado;Despensa;Pastas; Spaghetti Cuisine & co x 500 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Spaghetti de arroz integral sin gluten El Doradox 250g;Spaghetti de arroz integral sin gluten El Doradox 250g;EL DORADO;Supermercado;Despensa;Pastas; Spaghetti de arroz integral sin gluten El Doradox 250g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Spaghetti integral Monticello 5 ;Spaghetti integral Monticello 5 x 500g.;MONTICELLO;Supermercado;Despensa;Pastas; Spaghetti integral Monticello 5 x 500g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Spaghetti Integral N5 ;Spaghetti Integral N5 x 500g;BARILLA;Supermercado;Despensa;Pastas; Spaghetti Integral N5 x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,00E+12;Spaghetti La Molisana ;Spaghetti La Molisana x500g;LA MOLISANA;Supermercado;Despensa;Pastas; Spaghetti La Molisana x500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Spaghettini Barilla ;Spaghettini Barilla x 500g;BARILLA;Supermercado;Despensa;Pastas; Spaghettini Barilla x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,08E+12;Spaghettoni N7 Barilla ;Spaghettoni N7 Barilla x 500g;BARILLA;Supermercado;Despensa;Pastas; Spaghettoni N7 Barilla x 500g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Bucatini San Remo ;Bucatini San Remo x 250g.;SAN REMO;Supermercado;Despensa;Pastas; Bucatini San Remo x 250g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Ají Picante ;Ají Picante x 100g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Aji Picante x 100g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Chile con carne Azteca ;Chile con carne Azteca x 300g.;AZTECA;Supermercado;Despensa;Salsas y vinagres; Chile con carne Azteca x 300g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,50E+12;Chiles Jalapeños Picados ;Chiles Jalapeños Picados X 220g;LA COSTENA;Supermercado;Despensa;Salsas y vinagres; Chiles Jalapeños Picados X 220g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Chimichurri Respin ;Chimichurri Respin x 165 g;RESPIN;Supermercado;Despensa;Salsas y vinagres; Chimichurri Respin x 165 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Frijol refrito  Azteca ;Frijol refrito  Azteca x300g;AZTECA;Supermercado;Despensa;Salsas y vinagres; Frijol refrito  Azteca x300g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,50E+12;Frijoles negros enteros La Costeña ;Frijoles negros enteros La Costeña x 400g;LA COSTENA;Supermercado;Despensa;Salsas y vinagres; Frijoles negros enteros La Costeña x 400g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayo Light Doypack ;Mayo Light Doypack x 200g. La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mayo Light Doypack x 200g. La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa Fruco ;Mayonesa Fruco x 120 g.;FRUCO;Supermercado;Despensa;Salsas y vinagres; Mayonesa Fruco x 120 g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa Fruco artesanal ;Mayonesa Fruco artesanal x 110g;FRUCO;Supermercado;Despensa;Salsas y vinagres; Mayonesa Fruco artesanal x 110g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa Fruco baja en grasa ;Mayonesa Fruco baja en grasa x 190g;FRUCO;Supermercado;Despensa;Salsas y vinagres; Mayonesa Fruco baja en grasa x 190g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa Fruco light calorias ;Mayonesa Fruco light calorias x 180 g;FRUCO;Supermercado;Despensa;Salsas y vinagres; Mayonesa Fruco light calorias x 180 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa Fruco mayodulce ;Mayonesa Fruco mayodulce x 180 g;FRUCO;Supermercado;Despensa;Salsas y vinagres; Mayonesa Fruco mayodulce x 180 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa Heinz baja grasa calorías doy pack ;Mayonesa Heinz baja grasa calorías doy pack x 200 g;HEINZ;Supermercado;Despensa;Salsas y vinagres; Mayonesa Heinz baja grasa calorias doy pack x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa La Constancia gourmet doypack ;Mayonesa La Constancia gourmet doypack x 300 g;CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mayonesa La Constancia gourmet doypack x 300 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa pague 150 lleve 200 g;Mayonesa pague 150 lleve 200 g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mayonesa pague 150 lleve 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa San Jorge Doypack ;Mayonesa San Jorge Doypack x 200 g;SAN JORGE;Supermercado;Despensa;Salsas y vinagres; Mayonesa San Jorge Doypack x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mayonesa San Jorge doypack pague 300g lleve 380g;Mayonesa San Jorge doypack pague 300g lleve 380g;SAN JORGE;Supermercado;Despensa;Salsas y vinagres; Mayonesa San Jorge doypack pague 300g lleve 380g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mezcla ;Mezcla x salsa x champiñones x 33 g;KNORR;Supermercado;Despensa;Salsas y vinagres; Mezcla x salsa x champiñones x 33 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mezcla de salsa boloñesa Knorr ;Mezcla de salsa boloñesa Knorr x 50 g;KNORR;Supermercado;Despensa;Salsas y vinagres; Mezcla de salsa boloñesa Knorr x 50 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mezcla de salsa carbonara Knorr ;Mezcla de salsa carbonara Knorr x 42 g;KNORR;Supermercado;Despensa;Salsas y vinagres; Mezcla de salsa carbonara Knorr x 42 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mezcla de salsa napolitana Knorr ;Mezcla de salsa napolitana Knorr x 46 g;KNORR;Supermercado;Despensa;Salsas y vinagres; Mezcla de salsa napolitana Knorr x 46 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Miel Mostaza Dp ;Miel Mostaza Dp x 200g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Miel Mostaza Dp x 200g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaneza Ajo Dp ;Mostaneza Ajo Dp x 200g Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mostaneza Ajo Dp x 200g Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaneza Doypack ;Mostaneza Doypack x 200g. La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mostaneza Doypack x 200g. La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaza Americana La Constancia Dp ;Mostaza Americana La Constancia Dp x 400g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mostaza Americana La Constancia Dp x 400g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaza Colmans doy pack ;Mostaza Colmans doy pack x 200 g;COLMANS;Supermercado;Despensa;Salsas y vinagres; Mostaza Colmans doy pack x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaza Doy Pack ;Mostaza Doy Pack x 200g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mostaza Doy Pack x 200g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaza Fruco ;Mostaza Fruco x 200 g. Presentación económica;FRUCO;Supermercado;Despensa;Salsas y vinagres; Mostaza Fruco x 200 g. Presentacion economica ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaza Ranchera ;Mostaza Ranchera x 200g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Mostaza Ranchera x 200g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mostaza San Jorge Doypack ;Mostaza San Jorge Doypack x 200 g;SAN JORGE;Supermercado;Despensa;Salsas y vinagres; Mostaza San Jorge Doypack x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,85E+12;Pasta Curry Massaman mae ploy ;Pasta Curry Massaman mae ploy x 50g.;MAE PLOY;Supermercado;Despensa;Salsas y vinagres; Pasta Curry Massaman mae ploy x 50g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,85E+12;Pasta De Curry Rojo Thai ;Pasta De Curry Rojo Thai x 50g;MAE PLOY;Supermercado;Despensa;Salsas y vinagres; Pasta De Curry Rojo Thai x 50g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Pasta De Tomate Dp ;Pasta De Tomate Dp x 200g Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Pasta De Tomate Dp x 200g Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Pasta de tomate Fruco ;Pasta de tomate Fruco x 200 g. Presentación económica;FRUCO;Supermercado;Despensa;Salsas y vinagres; Pasta de tomate Fruco x 200 g. Presentacion economica ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Pasta De Tomate San Jorge Doypack ;Pasta De Tomate San Jorge Doypack x 200g;SAN JORGE;Supermercado;Despensa;Salsas y vinagres; Pasta De Tomate San Jorge Doypack x 200g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,79E+12;Puré De Tomate Arcor ;Puré De Tomate Arcor x 520g;ARCOR;Supermercado;Despensa;Salsas y vinagres; Pure De Tomate Arcor x 520g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Azteca jalapeños ;Azteca jalapeños x 220g;AZTECA;Supermercado;Despensa;Salsas y vinagres; Azteca jalapeños x 220g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para carnes Carne Desmechada Maggi ;Base para carnes Carne Desmechada Maggi x 50g.;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para carnes Carne Desmechada Maggi x 50g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para carnes Gulasch Maggi ;Base para carnes Gulasch Maggi x 45g.;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para carnes Gulasch Maggi x 45g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para pastas Salsa Bechamel Maggi ;Base para pastas Salsa Bechamel Maggi x 50g.;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para pastas Salsa Bechamel Maggi x 50g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para pastas Salsa Bolognesa Maggi ;Base para pastas Salsa Bolognesa Maggi x 50g.;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para pastas Salsa Bolognesa Maggi x 50g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para pastas Salsa Carbonara Maggi ;Base para pastas Salsa Carbonara Maggi x 50g.;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para pastas Salsa Carbonara Maggi x 50g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para pollo Chop Suey Maggi ;Base para pollo Chop Suey Maggi x 41g.;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para pollo Chop Suey Maggi x 41g. ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Base para pollo con Champiñones Maggi ;Base para pollo con Champiñones Maggi x 50g;MAGGI;Supermercado;Despensa;Salsas y vinagres; Base para pollo con Champiñones Maggi x 50g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Salsa  Mexicana suave Azteca ;Salsa  Mexicana suave Azteca x 220g;AZTECA;Supermercado;Despensa;Salsas y vinagres; Salsa  Mexicana suave Azteca x 220g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Aderezos pina ;Salsa Aderezos pina x 280 g;ADEREZOS;Supermercado;Despensa;Salsas y vinagres; Salsa Aderezos pina x 280 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Aderezos ranch  ;Salsa Aderezos ranch  x 250 g;ADEREZOS;Supermercado;Despensa;Salsas y vinagres; Salsa Aderezos ranch  x 250 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Aderezos vinagreta ;Salsa Aderezos vinagreta x 270 g;ADEREZOS;Supermercado;Despensa;Salsas y vinagres; Salsa Aderezos vinagreta x 270 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Aderezos vinagreta light ;Salsa Aderezos vinagreta light x 200 g;ADEREZOS;Supermercado;Despensa;Salsas y vinagres; Salsa Aderezos vinagreta light x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Agridulce ;Salsa Agridulce x 222g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Agridulce x 222g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Barbecue Dp ;Salsa Barbecue Dp x 200 g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Barbecue Dp x 200 g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa bbq Fruco ;Salsa bbq Fruco x 257 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa bbq Fruco x 257 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Bbq Miel Mostaza La Constancia ;Salsa Bbq Miel Mostaza La Constancia x 200g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Bbq Miel Mostaza La Constancia x 200g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Brava ;Salsa Brava x 320g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Brava x 320g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa china Fruco ;Salsa china Fruco x 150 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa china Fruco x 150 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa de ají Fruco ;Salsa de ají Fruco x 157 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa de aji Fruco x 157 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa de ajo Heinz ;Salsa de ajo Heinz x 168g;HEINZ;Supermercado;Despensa;Salsas y vinagres; Salsa de ajo Heinz x 168g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa De Ciruela ;Salsa De Ciruela x 200g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa De Ciruela x 200g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa De Piña ;Salsa De Piña x 200g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa De Piña x 200g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa de soya Fruco ;Salsa de soya Fruco x 154 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa de soya Fruco x 154 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa De Tomate Dp ;Salsa De Tomate Dp x 200g Light Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa De Tomate Dp x 200g Light Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa de tomate Fruco ;Salsa de tomate Fruco x 400 g. Presentación económica;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa de tomate Fruco x 400 g. Presentacion economica ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa de tomate Fruco ;Salsa de tomate Fruco x 250 gr;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa de tomate Fruco x 250 gr ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa De Tomate San Jorge Doypack ;Salsa De Tomate San Jorge Doypack x 200 g;SAN JORGE;Supermercado;Despensa;Salsas y vinagres; Salsa De Tomate San Jorge Doypack x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa de tomate San Jorge doypack pague 320g lleve 400g;Salsa de tomate San Jorge doypack pague 320g lleve 400g;SAN JORGE;Supermercado;Despensa;Salsas y vinagres; Salsa de tomate San Jorge doypack pague 320g lleve 400g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;76397030210;Salsa Dip Suave ;Salsa Dip Suave X 470g La Costeña;LA COSTENA;Supermercado;Despensa;Salsas y vinagres; Salsa Dip Suave X 470g La Costeña ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Fruco tartara ;Salsa Fruco tartara x 180 g;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa Fruco tartara x 180 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Fruco tomate ;Salsa Fruco tomate x 190g;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa Fruco tomate x 190g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;6,09E+11;Salsa Heinz tomate doy pack ;Salsa Heinz tomate doy pack x 200 g;HEINZ;Supermercado;Despensa;Salsas y vinagres; Salsa Heinz tomate doy pack x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa inglesa Fruco ;Salsa inglesa Fruco x 155 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa inglesa Fruco x 155 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa La Constancia tomate pague 500 g lleve 600 g;Salsa La Constancia tomate pague 500 g lleve 600 g;CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa La Constancia tomate pague 500 g lleve 600 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa La Constancia vinagreta ;Salsa La Constancia vinagreta x 325 g;CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa La Constancia vinagreta x 325 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa lista tomate italiana finas hierbas Doria ;Salsa lista tomate italiana finas hierbas Doria x 200 g;DORIA;Supermercado;Despensa;Salsas y vinagres; Salsa lista tomate italiana finas hierbas Doria x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa lista tomate ranchero Doria ;Salsa lista tomate ranchero Doria x 200 g;DORIA;Supermercado;Despensa;Salsas y vinagres; Salsa lista tomate ranchero Doria x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa lista tomate vegetales huerto Doria ;Salsa lista tomate vegetales huerto Doria x 200 g;DORIA;Supermercado;Despensa;Salsas y vinagres; Salsa lista tomate vegetales huerto Doria x 200 g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Salsa Mexicana picante Azteca  ;Salsa Mexicana picante Azteca  x 220g;AZTECA;Supermercado;Despensa;Salsas y vinagres; Salsa Mexicana picante Azteca  x 220g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Negra ;Salsa Negra x 110g La Constancia;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Negra x 110g La Constancia ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa negra Fruco ;Salsa negra Fruco x 155 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa negra Fruco x 155 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa para carne Fruco ;Salsa para carne Fruco x 156 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa para carne Fruco x 156 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa para carne Fruco ;Salsa para carne Fruco x 254 ml;FRUCO;Supermercado;Despensa;Salsas y vinagres; Salsa para carne Fruco x 254 ml ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Para Carnes La Constancia ;Salsa Para Carnes La Constancia x 165g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Para Carnes La Constancia x 165g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Para Carnes La Constancia ;Salsa Para Carnes La Constancia x 260g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Para Carnes La Constancia x 260g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Salsa Para Pastas y Pizza Mix Dp ;Salsa Para Pastas y Pizza Mix Dp x 200g;LA CONSTANCIA;Supermercado;Despensa;Salsas y vinagres; Salsa Para Pastas y Pizza Mix Dp x 200g ;Despensa;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
